Momentum Rank,ID Rank,Stock,Live Price,Momentum 12-2,Positive Days %,Negative Days %,ID,Portfolio Signal,Sell Reason,Exit Safety,Data Safety,Weight %
67,,RADICO,4457.0,0.33936118877531385,0.5123152709359606,0.4876847290640394,-0.024630541871921208,HOLD,,,,2.0
68,,MOTHERSON,162.7100067138672,0.33776963567004104,0.504950495049505,0.49504950495049505,-0.00990099009900991,ID FILTER,,,,0.0
69,,WELSPUNLIV,216.1999969482422,0.33542121815248516,0.4876847290640394,0.5123152709359606,0.024630541871921208,ID FILTER,,,,0.0
70,,STARHEALTH,545.8499755859375,0.3095662389634315,0.48756218905472637,0.5124378109452736,0.02487562189054726,ID FILTER,,,,0.0
71,,CGCL,268.3999938964844,0.3093464818223699,0.48514851485148514,0.5148514851485149,0.02970297029702973,ID FILTER,,,,0.0
72,,ADANIPORTS,1774.699951171875,0.2986986851199189,0.5024630541871922,0.4975369458128079,-0.004926108374384286,ID FILTER,,,,0.0
73,,NETWEB,4621.0,0.2981947705071233,0.5024630541871922,0.4975369458128079,-0.004926108374384286,ID FILTER,,,,0.0
74,,SOLARINDS,18930.0,0.2980507292050165,0.5369458128078818,0.4630541871921182,-0.07389162561576357,HOLD,,,,2.0
75,,SCI,281.6000061035156,0.2927589981331349,0.5123152709359606,0.4876847290640394,-0.024630541871921208,HOLD,,,,2.0
76,,UNIONBANK,178.0,0.29229921881228305,0.5445544554455446,0.45544554455445546,-0.08910891089108913,HOLD,,,,2.0
